Test ID,Phase,E Link,Bit Errors
196,1,1,68353479
196,1,2,63506206
196,1,3,500876362
196,1,4,534829258
196,1,5,0
196,1,6,0
196,1,7,639762640
196,1,8,679747805
196,1,9,479821980
196,1,10,519807145
196,1,11,519807145
196,1,12,639762640
196,1,13,679747805
196,1,14,639762640
196,1,15,719732970
196,1,16,679747805
196,1,17,439836815
196,1,18,519807145
196,1,19,559792310
196,1,20,359866485
196,2,0,0
196,2,1,563379611
196,2,2,438360393
196,2,3,11131896
196,2,4,2485959
196,2,5,0
196,2,6,84
196,2,7,639691984
196,2,8,679672733
196,2,9,479768988
196,2,10,519749737
196,2,11,519749737
196,2,12,639691984
196,2,13,679672733
196,2,14,639691984
196,2,15,719653482
196,2,16,679672733
196,2,17,439788239
196,2,18,519749737
196,2,19,559730486
196,2,20,359826741
196,3,0,0
196,3,1,79184014
196,3,2,9669525
196,3,3,0
196,3,4,0
196,3,5,0
196,3,6,146230919
196,3,7,639492352
196,3,8,679460624
196,3,9,479619264
196,3,10,519587536
196,3,11,519587536
196,3,12,639492352
196,3,13,679460624
196,3,14,639492352
196,3,15,719428896
196,3,16,679460624
196,3,17,439650992
196,3,18,519587536
196,3,19,559555808
196,3,20,359714448
196,4,0,79476123
196,4,1,0
196,4,2,0
196,4,3,0
196,4,4,0
196,4,5,0
196,4,6,548167805
196,4,7,639787936
196,4,8,679774682
196,4,9,479840952
196,4,10,519827698
196,4,11,519827698
196,4,12,639787936
196,4,13,679774682
196,4,14,639787936
196,4,15,719761428
196,4,16,679774682
196,4,17,439854206
196,4,18,519827698
196,4,19,559814444
196,4,20,359880714
196,5,0,555110877
196,5,1,0
196,5,2,0
196,5,3,0
196,5,4,0
196,5,5,0
196,5,6,92022003
196,5,7,639439328
196,5,8,679404286
196,5,9,479579496
196,5,10,519544454
196,5,11,519544454
196,5,12,639439328
196,5,13,679404286
196,5,14,639439328
196,5,15,719369244
196,5,16,679404286
196,5,17,439614538
196,5,18,519544454
196,5,19,559509412
196,5,20,359684622
196,6,0,2475
196,6,1,0
196,6,2,0
196,6,3,0
196,6,4,0
196,6,5,0
196,6,6,0
196,6,7,639391264
196,6,8,679353218
196,6,9,479543448
196,6,10,519505402
196,6,11,519505402
196,6,12,639391264
196,6,13,679353218
196,6,14,639391264
196,6,15,719315172
196,6,16,679353218
196,6,17,439581494
196,6,18,519505402
196,6,19,559467356
196,6,20,359657586
196,7,0,0
196,7,1,0
196,7,2,0
196,7,3,0
196,7,4,0
196,7,5,46749
196,7,6,0
196,7,7,639612544
196,7,8,679588328
196,7,9,479709408
196,7,10,519685192
196,7,11,519685192
196,7,12,639612544
196,7,13,679588328
196,7,14,639612544
196,7,15,719564112
196,7,16,679588328
196,7,17,439733624
196,7,18,519685192
196,7,19,559660976
196,7,20,359782056
196,8,0,0
196,8,1,0
196,8,2,0
196,8,3,0
196,8,4,0
196,8,5,599112692
196,8,6,0
196,8,7,639479920
196,8,8,679447415
196,8,9,479609940
196,8,10,519577435
196,8,11,519577435
196,8,12,639479920
196,8,13,679447415
196,8,14,639479920
196,8,15,719414910
196,8,16,679447415
196,8,17,439642445
196,8,18,519577435
196,8,19,559544930
196,8,20,359707455
196,9,0,0
196,9,1,0
196,9,2,0
196,9,3,0
196,9,4,0
196,9,5,121615876
196,9,6,0
196,9,7,639569120
196,9,8,679542190
196,9,9,479676840
196,9,10,519649910
196,9,11,519649910
196,9,12,639569120
196,9,13,679542190
196,9,14,639569120
196,9,15,719515260
196,9,16,679542190
196,9,17,439703770
196,9,18,519649910
196,9,19,559622980
196,9,20,359757630
196,10,0,0
196,10,1,0
196,10,2,0
196,10,3,64053033
196,10,4,43877986
196,10,5,0
196,10,6,0
196,10,7,639409296
196,10,8,679372377
196,10,9,479556972
196,10,10,519520053
196,10,11,519520053
196,10,12,639409296
196,10,13,679372377
196,10,14,639409296
196,10,15,719335458
196,10,16,679372377
196,10,17,439593891
196,10,18,519520053
196,10,19,559483134
196,10,20,359667729
196,11,0,0
196,11,1,4261682
196,11,2,363634
196,11,3,446656159
196,11,4,457716940
196,11,5,0
196,11,6,0
196,11,7,639468224
196,11,8,679434988
196,11,9,479601168
196,11,10,519567932
196,11,11,519567932
196,11,12,639468224
196,11,13,679434988
196,11,14,639468224
196,11,15,719401752
196,11,16,679434988
196,11,17,439634404
196,11,18,519567932
196,11,19,559534696
196,11,20,359700876
196,12,0,0
196,12,1,573370746
196,12,2,579099033
196,12,3,5863452
196,12,4,243855
196,12,5,0
196,12,6,0
196,12,7,639955776
196,12,8,679953012
196,12,9,479966832
196,12,10,519964068
196,12,11,519964068
196,12,12,639955776
196,12,13,679953012
196,12,14,639955776
196,12,15,719950248
196,12,16,679953012
196,12,17,439969596
196,12,18,519964068
196,12,19,559961304
196,12,20,359975124
196,13,0,0
196,13,1,289876243
196,13,2,177389467
196,13,3,195
196,13,4,0
196,13,5,0
196,13,6,4739665
196,13,7,639885296
196,13,8,679878127
196,13,9,479913972
196,13,10,519906803
196,13,11,519906803
196,13,12,639885296
196,13,13,679878127
196,13,14,639885296
196,13,15,719870958
196,13,16,679878127
196,13,17,439921141
196,13,18,519906803
196,13,19,559899634
196,13,20,359935479
196,14,0,98702884
196,14,1,0
196,14,2,0
196,14,3,0
196,14,4,0
196,14,5,0
196,14,6,520648713
196,14,7,639363184
196,14,8,679323383
196,14,9,479522388
196,14,10,519482587
196,14,11,519482587
196,14,12,639363184
196,14,13,679323383
196,14,14,639363184
196,14,15,719283582
196,14,16,679323383
196,14,17,439562189
196,14,18,519482587
196,14,19,559442786
196,14,20,359641791
196,15,0,1278931424
196,15,1,1278931424
196,15,2,1278931424
196,15,3,1278931424
196,15,4,1278931424
196,15,5,1278931424
196,15,6,1278931424
196,15,7,639465712
196,15,8,679432319
196,15,9,479599284
196,15,10,519565891
196,15,11,519565891
196,15,12,639465712
196,15,13,679432319
196,15,14,639465712
196,15,15,719398926
196,15,16,679432319
196,15,17,439632677
196,15,18,519565891
196,15,19,559532498
196,15,20,359699463
211,0,0,0
211,0,1,0
211,0,2,0
211,0,3,104345744
211,0,4,2419892
211,0,5,0
211,0,6,0
211,0,7,279894510
211,0,8,279894510
211,0,9,559789020
211,0,10,599773950
211,0,11,639758880
211,0,12,1279517760
211,0,13,119954790
211,0,14,599773950
211,0,15,559789020
211,0,16,719728740
211,0,17,679743810
211,0,18,679743810
211,0,19,719728740
211,0,20,679743810
211,1,0,0
211,1,1,591
211,1,2,214600
211,1,3,540960075
211,1,4,301321468
211,1,5,0
211,1,6,0
211,1,7,279746922
211,1,8,279746922
211,1,9,559493844
211,1,10,599457690
211,1,11,639421536
211,1,12,1278843072
211,1,13,119891538
211,1,14,599457690
211,1,15,559493844
211,1,16,719349228
211,1,17,679385382
211,1,18,679385382
211,1,19,719349228
211,1,20,679385382
211,2,0,0
211,2,1,383471785
211,2,2,502611098
211,2,3,187678817
211,2,4,366210391
211,2,5,0
211,2,6,0
211,2,7,279856584
211,2,8,279856584
211,2,9,559713168
211,2,10,599692680
211,2,11,639672192
211,2,12,1279344384
211,2,13,119938536
211,2,14,599692680
211,2,15,559713168
211,2,16,719631216
211,2,17,679651704
211,2,18,679651704
211,2,19,719631216
211,2,20,679651704
211,3,0,0
211,3,1,378629689
211,3,2,94036232
211,3,3,1782
211,3,4,5069547
211,3,5,0
211,3,6,86332958
211,3,7,279869828
211,3,8,279869828
211,3,9,559739656
211,3,10,599721060
211,3,11,639702464
211,3,12,1279404928
211,3,13,119944212
211,3,14,599721060
211,3,15,559739656
211,3,16,719665272
211,3,17,679683868
211,3,18,679683868
211,3,19,719665272
211,3,20,679683868
211,4,0,7801617
211,4,1,0
211,4,2,0
211,4,3,0
211,4,4,0
211,4,5,0
211,4,6,531759161
211,4,7,279739887
211,4,8,279739887
211,4,9,559479774
211,4,10,599442615
211,4,11,639405456
211,4,12,1278810912
211,4,13,119888523
211,4,14,599442615
211,4,15,559479774
211,4,16,719331138
211,4,17,679368297
211,4,18,679368297
211,4,19,719331138
211,4,20,679368297
211,5,0,502743742
211,5,1,0
211,5,2,0
211,5,3,0
211,5,4,0
211,5,5,0
211,5,6,297067881
211,5,7,279866195
211,5,8,279866195
211,5,9,559732390
211,5,10,599713275
211,5,11,639694160
211,5,12,1279388320
211,5,13,119942655
211,5,14,599713275
211,5,15,559732390
211,5,16,719655930
211,5,17,679675045
211,5,18,679675045
211,5,19,719655930
211,5,20,679675045
211,6,0,3637740
211,6,1,0
211,6,2,0
211,6,3,0
211,6,4,0
211,6,5,0
211,6,6,396
211,6,7,279758899
211,6,8,279758899
211,6,9,559517798
211,6,10,599483355
211,6,11,639448912
211,6,12,1278897824
211,6,13,119896671
211,6,14,599483355
211,6,15,559517798
211,6,16,719380026
211,6,17,679414469
211,6,18,679414469
211,6,19,719380026
211,6,20,679414469
211,7,0,0
211,7,1,0
211,7,2,0
211,7,3,0
211,7,4,0
211,7,5,379742
211,7,6,0
211,7,7,279905990
211,7,8,279905990
211,7,9,559811980
211,7,10,599798550
211,7,11,639785120
211,7,12,1279570240
211,7,13,119959710
211,7,14,599798550
211,7,15,559811980
211,7,16,719758260
211,7,17,679771690
211,7,18,679771690
211,7,19,719758260
211,7,20,679771690
211,8,0,0
211,8,1,0
211,8,2,0
211,8,3,0
211,8,4,0
211,8,5,528768316
211,8,6,0
211,8,7,279974275
211,8,8,279974275
211,8,9,559948550
211,8,10,599944875
211,8,11,639941200
211,8,12,1279882400
211,8,13,119988975
211,8,14,599944875
211,8,15,559948550
211,8,16,719933850
211,8,17,679937525
211,8,18,679937525
211,8,19,719933850
211,8,20,679937525
211,9,0,0
211,9,1,0
211,9,2,0
211,9,3,0
211,9,4,0
211,9,5,40624975
211,9,6,0
211,9,7,279949285
211,9,8,279949285
211,9,9,559898570
211,9,10,599891325
211,9,11,639884080
211,9,12,1279768160
211,9,13,119978265
211,9,14,599891325
211,9,15,559898570
211,9,16,719869590
211,9,17,679876835
211,9,18,679876835
211,9,19,719869590
211,9,20,679876835
211,10,0,0
211,10,1,0
211,10,2,0
211,10,3,204253702
211,10,4,51070744
211,10,5,0
211,10,6,0
211,10,7,279818252
211,10,8,279818252
211,10,9,559636504
211,10,10,599610540
211,10,11,639584576
211,10,12,1279169152
211,10,13,119922108
211,10,14,599610540
211,10,15,559636504
211,10,16,719532648
211,10,17,679558612
211,10,18,679558612
211,10,19,719532648
211,10,20,679558612
211,11,0,0
211,11,1,2899624
211,11,2,4882813
211,11,3,542499804
211,11,4,417800144
211,11,5,0
211,11,6,0
211,11,7,279831216
211,11,8,279831216
211,11,9,559662432
211,11,10,599638320
211,11,11,639614208
211,11,12,1279228416
211,11,13,119927664
211,11,14,599638320
211,11,15,559662432
211,11,16,719565984
211,11,17,679590096
211,11,18,679590096
211,11,19,719565984
211,11,20,679590096
211,12,0,0
211,12,1,561046246
211,12,2,547178616
211,12,3,96489
211,12,4,14848515
211,12,5,0
211,12,6,21
211,12,7,279939821
211,12,8,279939821
211,12,9,559879642
211,12,10,599871045
211,12,11,639862448
211,12,12,1279724896
211,12,13,119974209
211,12,14,599871045
211,12,15,559879642
211,12,16,719845254
211,12,17,679853851
211,12,18,679853851
211,12,19,719845254
211,12,20,679853851
211,13,0,0
211,13,1,240882511
211,13,2,141466272
211,13,3,0
211,13,4,9
211,13,5,0
211,13,6,88755529
211,13,7,279871326
211,13,8,279871326
211,13,9,559742652
211,13,10,599724270
211,13,11,639705888
211,13,12,1279411776
211,13,13,119944854
211,13,14,599724270
211,13,15,559742652
211,13,16,719669124
211,13,17,679687506
211,13,18,679687506
211,13,19,719669124
211,13,20,679687506
211,14,0,252115777
211,14,1,0
211,14,2,0
211,14,3,0
211,14,4,0
211,14,5,0
211,14,6,447108315
211,14,7,279826316
211,14,8,279826316
211,14,9,559652632
211,14,10,599627820
211,14,11,639603008
211,14,12,1279206016
211,14,13,119925564
211,14,14,599627820
211,14,15,559652632
211,14,16,719553384
211,14,17,679578196
211,14,18,679578196
211,14,19,719553384
211,14,20,679578196
211,15,0,1279161728
211,15,1,1279161728
211,15,2,1279161728
211,15,3,1279161728
211,15,4,1279161728
211,15,5,1279161728
211,15,6,1279161728
211,15,7,279816628
211,15,8,279816628
211,15,9,559633256
211,15,10,599607060
211,15,11,639580864
211,15,12,1279161728
211,15,13,119921412
211,15,14,599607060
211,15,15,559633256
211,15,16,719528472
211,15,17,679554668
211,15,18,679554668
211,15,19,719528472
211,15,20,679554668
241,0,0,0
241,0,1,14679056
241,0,2,131744061
241,0,3,444262168
241,0,4,590014343
241,0,5,0
241,0,6,0
241,0,7,22107369
241,0,8,491479189
241,0,9,41962680
241,0,10,568780806
241,0,11,0
241,0,12,0
241,0,13,0
241,0,14,0
241,0,15,0
241,0,16,0
241,0,17,0
241,0,18,0
241,0,19,0
241,0,20,0
241,1,0,0
241,1,1,501343421
241,1,2,151305907
241,1,3,243012
241,1,4,23264490
241,1,5,0
241,1,6,26145
241,1,7,277219970
241,1,8,3
241,1,9,492985877
241,1,10,13320
241,1,11,0
241,1,12,3463524
241,1,13,0
241,1,14,501234533
241,1,15,148023065
241,1,16,146719218
241,1,17,0
241,1,18,0
241,1,19,0
241,1,20,0
241,2,0,368829
241,2,1,105
241,2,2,0
241,2,3,0
241,2,4,0
241,2,5,0
241,2,6,429303059
241,2,7,0
241,2,8,0
241,2,9,13539
241,2,10,0
241,2,11,0
241,2,12,556167581
241,2,13,0
241,2,14,46329
241,2,15,101149583
241,2,16,143247891
241,2,17,0
241,2,18,0
241,2,19,489610113
241,2,20,0
241,3,0,559069808
241,3,1,0
241,3,2,0
241,3,3,0
241,3,4,0
241,3,5,0
241,3,6,260168022
241,3,7,0
241,3,8,0
241,3,9,0
241,3,10,0
241,3,11,0
241,3,12,2774709
241,3,13,0
241,3,14,0
241,3,15,0
241,3,16,0
241,3,17,3
241,3,18,0
241,3,19,12259731
241,3,20,0
241,4,0,0
241,4,1,0
241,4,2,0
241,4,3,0
241,4,4,0
241,4,5,0
241,4,6,0
241,4,7,0
241,4,8,0
241,4,9,0
241,4,10,0
241,4,11,0
241,4,12,0
241,4,13,0
241,4,14,0
241,4,15,0
241,4,16,0
241,4,17,560613723
241,4,18,0
241,4,19,0
241,4,20,235641111
241,5,0,0
241,5,1,0
241,5,2,0
241,5,3,0
241,5,4,0
241,5,5,36649131
241,5,6,0
241,5,7,0
241,5,8,0
241,5,9,0
241,5,10,0
241,5,11,178208476
241,5,12,0
241,5,13,269084983
241,5,14,0
241,5,15,0
241,5,16,0
241,5,17,18
241,5,18,134381053
241,5,19,0
241,5,20,12586680
241,6,0,0
241,6,1,0
241,6,2,0
241,6,3,0
241,6,4,0
241,6,5,201234943
241,6,6,0
241,6,7,0
241,6,8,0
241,6,9,0
241,6,10,0
241,6,11,13330524
241,6,12,0
241,6,13,12911877
241,6,14,0
241,6,15,0
241,6,16,0
241,6,17,0
241,6,18,67908042
241,6,19,0
241,6,20,0
241,7,0,0
241,7,1,0
241,7,2,0
241,7,3,177770416
241,7,4,290608
241,7,5,0
241,7,6,0
241,7,7,0
241,7,8,4451483
241,7,9,0
241,7,10,76
241,7,11,0
241,7,12,0
241,7,13,0
241,7,14,0
241,7,15,0
241,7,16,0
241,7,17,0
241,7,18,0
241,7,19,0
241,7,20,0
241,8,0,0
241,8,1,62561603
241,8,2,154732873
241,8,3,103873009
241,8,4,552379808
241,8,5,0
241,8,6,0
241,8,7,238440
241,8,8,76547128
241,8,9,12642
241,8,10,458919473
241,8,11,0
241,8,12,0
241,8,13,0
241,8,14,33
241,8,15,0
241,8,16,0
241,8,17,0
241,8,18,0
241,8,19,0
241,8,20,0
241,9,0,0
241,9,1,573763818
241,9,2,290805488
241,9,3,0
241,9,4,24260406
241,9,5,0
241,9,6,0
241,9,7,521664451
241,9,8,0
241,9,9,462486158
241,9,10,3
241,9,11,0
241,9,12,2904957
241,9,13,0
241,9,14,526260516
241,9,15,49017450
241,9,16,47978568
241,9,17,0
241,9,18,0
241,9,19,0
241,9,20,0
241,10,0,134749407
241,10,1,0
241,10,2,0
241,10,3,0
241,10,4,0
241,10,5,0
241,10,6,460981969
241,10,7,0
241,10,8,0
241,10,9,126825
241,10,10,0
241,10,11,0
241,10,12,463968261
241,10,13,0
241,10,14,156
241,10,15,327930
241,10,16,30337140
241,10,17,0
241,10,18,0
241,10,19,601451340
241,10,20,0
241,11,0,492888301
241,11,1,0
241,11,2,0
241,11,3,0
241,11,4,0
241,11,5,0
241,11,6,291054831
241,11,7,0
241,11,8,0
241,11,9,0
241,11,10,0
241,11,11,0
241,11,12,8505248
241,11,13,0
241,11,14,0
241,11,15,0
241,11,16,0
241,11,17,0
241,11,18,0
241,11,19,11182353
241,11,20,0
241,12,0,0
241,12,1,0
241,12,2,0
241,12,3,0
241,12,4,0
241,12,5,113712
241,12,6,0
241,12,7,0
241,12,8,0
241,12,9,0
241,12,10,0
241,12,11,7206
241,12,12,0
241,12,13,67449
241,12,14,0
241,12,15,0
241,12,16,0
241,12,17,489480913
241,12,18,0
241,12,19,0
241,12,20,274666057
241,13,0,0
241,13,1,0
241,13,2,0
241,13,3,0
241,13,4,0
241,13,5,295340316
241,13,6,0
241,13,7,0
241,13,8,0
241,13,9,0
241,13,10,0
241,13,11,231125627
241,13,12,0
241,13,13,272624821
241,13,14,0
241,13,15,0
241,13,16,0
241,13,17,123
241,13,18,117462147
241,13,19,0
241,13,20,186599274
241,14,0,0
241,14,1,0
241,14,2,0
241,14,3,109545
241,14,4,0
241,14,5,64923462
241,14,6,0
241,14,7,0
241,14,8,0
241,14,9,0
241,14,10,0
241,14,11,16841431
241,14,12,0
241,14,13,24084627
241,14,14,0
241,14,15,0
241,14,16,0
241,14,17,0
241,14,18,122846212
241,14,19,0
241,14,20,0
241,15,0,1278913088
241,15,1,1278913088
241,15,2,1278913088
241,15,3,1278913088
241,15,4,1278913088
241,15,5,1278913088
241,15,6,1278913088
241,15,7,1278913088
241,15,8,1278913088
241,15,9,1278913088
241,15,10,1278913088
241,15,11,1278913088
241,15,12,1278913088
241,15,13,1278913088
241,15,14,1278913088
241,15,15,1278913088
241,15,16,1278913088
241,15,17,1278913088
241,15,18,1278913088
241,15,19,1278913088
241,15,20,1278913088
254,0,0,0
254,0,1,537904053
254,0,2,153002263
254,0,3,2731581
254,0,4,28765470
254,0,5,0
254,0,6,0
254,0,7,0
254,0,8,0
254,0,9,0
254,0,10,0
254,0,11,0
254,0,12,6183228
254,0,13,0
254,0,14,0
254,0,15,0
254,0,16,0
254,0,17,31098434
254,0,18,0
254,0,19,112833
254,0,20,0
254,1,0,0
254,1,1,27000
254,1,2,0
254,1,3,0
254,1,4,0
254,1,5,0
254,1,6,212994631
254,1,7,0
254,1,8,0
254,1,9,0
254,1,10,0
254,1,11,0
254,1,12,0
254,1,13,0
254,1,14,0
254,1,15,0
254,1,16,0
254,1,17,172997980
254,1,18,162576
254,1,19,0
254,1,20,501775385
254,2,0,515217917
254,2,1,0
254,2,2,0
254,2,3,0
254,2,4,0
254,2,5,0
254,2,6,321990325
254,2,7,0
254,2,8,0
254,2,9,0
254,2,10,0
254,2,11,472689616
254,2,12,0
254,2,13,545258134
254,2,14,0
254,2,15,0
254,2,16,0
254,2,17,0
254,2,18,539428602
254,2,19,0
254,2,20,0
254,3,0,1457838
254,3,1,0
254,3,2,0
254,3,3,0
254,3,4,0
254,3,5,0
254,3,6,308559
254,3,7,0
254,3,8,0
254,3,9,0
254,3,10,0
254,3,11,115623
254,3,12,0
254,3,13,5977959
254,3,14,0
254,3,15,0
254,3,16,0
254,3,17,0
254,3,18,48855
254,3,19,0
254,3,20,0
254,4,0,0
254,4,1,0
254,4,2,0
254,4,3,0
254,4,4,0
254,4,5,3567
254,4,6,0
254,4,7,0
254,4,8,36426324
254,4,9,0
254,4,10,18424290
254,4,11,0
254,4,12,0
254,4,13,0
254,4,14,0
254,4,15,0
254,4,16,0
254,4,17,0
254,4,18,0
254,4,19,0
254,4,20,0
254,5,0,0
254,5,1,0
254,5,2,0
254,5,3,0
254,5,4,0
254,5,5,601730191
254,5,6,0
254,5,7,15837346
254,5,8,80558569
254,5,9,14484135
254,5,10,335407720
254,5,11,0
254,5,12,0
254,5,13,0
254,5,14,1042
254,5,15,3
254,5,16,129
254,5,17,0
254,5,18,0
254,5,19,0
254,5,20,0
254,6,0,0
254,6,1,0
254,6,2,0
254,6,3,124952120
254,6,4,114585
254,6,5,2904
254,6,6,0
254,6,7,41855227
254,6,8,0
254,6,9,371190980
254,6,10,0
254,6,11,0
254,6,12,6217061
254,6,13,0
254,6,14,281015691
254,6,15,585542513
254,6,16,542605377
254,6,17,0
254,6,18,0
254,6,19,0
254,6,20,0
254,7,0,0
254,7,1,99711
254,7,2,49295488
254,7,3,381544707
254,7,4,449905552
254,7,5,0
254,7,6,0
254,7,7,0
254,7,8,0
254,7,9,17817
254,7,10,0
254,7,11,0
254,7,12,551594124
254,7,13,0
254,7,14,0
254,7,15,969
254,7,16,579870
254,7,17,0
254,7,18,0
254,7,19,546778215
254,7,20,0
254,8,0,0
254,8,1,548841189
254,8,2,149790219
254,8,3,0
254,8,4,2887437
254,8,5,0
254,8,6,0
254,8,7,0
254,8,8,0
254,8,9,0
254,8,10,0
254,8,11,0
254,8,12,449184
254,8,13,0
254,8,14,0
254,8,15,0
254,8,16,0
254,8,17,8847983
254,8,18,0
254,8,19,90
254,8,20,186
254,9,0,5326740
254,9,1,7868502
254,9,2,0
254,9,3,0
254,9,4,0
254,9,5,0
254,9,6,145260909
254,9,7,0
254,9,8,0
254,9,9,0
254,9,10,0
254,9,11,0
254,9,12,0
254,9,13,0
254,9,14,0
254,9,15,0
254,9,16,0
254,9,17,335604715
254,9,18,3372
254,9,19,0
254,9,20,384677232
254,10,0,386357303
254,10,1,0
254,10,2,0
254,10,3,0
254,10,4,0
254,10,5,0
254,10,6,271455673
254,10,7,0
254,10,8,0
254,10,9,0
254,10,10,0
254,10,11,616663475
254,10,12,0
254,10,13,570808997
254,10,14,0
254,10,15,0
254,10,16,0
254,10,17,0
254,10,18,605319902
254,10,19,0
254,10,20,0
254,11,0,567
254,11,1,0
254,11,2,0
254,11,3,0
254,11,4,0
254,11,5,0
254,11,6,1427157
254,11,7,0
254,11,8,0
254,11,9,0
254,11,10,0
254,11,11,811431
254,11,12,0
254,11,13,57625845
254,11,14,0
254,11,15,0
254,11,16,0
254,11,17,0
254,11,18,36700488
254,11,19,0
254,11,20,0
254,12,0,0
254,12,1,0
254,12,2,0
254,12,3,0
254,12,4,0
254,12,5,213261002
254,12,6,0
254,12,7,0
254,12,8,552401587
254,12,9,0
254,12,10,340042088
254,12,11,0
254,12,12,0
254,12,13,0
254,12,14,0
254,12,15,0
254,12,16,0
254,12,17,0
254,12,18,0
254,12,19,0
254,12,20,0
254,13,0,0
254,13,1,0
254,13,2,0
254,13,3,0
254,13,4,0
254,13,5,489409834
254,13,6,0
254,13,7,2789905
254,13,8,20799129
254,13,9,8052
254,13,10,236584637
254,13,11,0
254,13,12,0
254,13,13,0
254,13,14,7375882
254,13,15,111
254,13,16,36
254,13,17,0
254,13,18,0
254,13,19,0
254,13,20,0
254,14,0,0
254,14,1,0
254,14,2,0
254,14,3,413911499
254,14,4,2703434
254,14,5,3
254,14,6,0
254,14,7,61307549
254,14,8,0
254,14,9,532423348
254,14,10,0
254,14,11,0
254,14,12,5038183
254,14,13,0
254,14,14,147201463
254,14,15,405764789
254,14,16,514867795
254,14,17,0
254,14,18,0
254,14,19,58723103
254,14,20,0
254,15,0,1279100000
254,15,1,1279100000
254,15,2,1279100000
254,15,3,1279100000
254,15,4,1279100000
254,15,5,1279100000
254,15,6,1279100000
254,15,7,1279100000
254,15,8,1279100000
254,15,9,1279100000
254,15,10,1279100000
254,15,11,1279100000
254,15,12,1279100000
254,15,13,1279100000
254,15,14,1279100000
254,15,15,1279100000
254,15,16,1279100000
254,15,17,1279100000
254,15,18,1279100000
254,15,19,1279100000
254,15,20,1279100000
264,0,0,0
264,0,1,524383809
264,0,2,333512824
264,0,3,30536385
264,0,4,89942747
264,0,5,0
264,0,6,0
264,0,7,0
264,0,8,0
264,0,9,0
264,0,10,0
264,0,11,0
264,0,12,105232241
264,0,13,0
264,0,14,0
264,0,15,0
264,0,16,0
264,0,17,6
264,0,18,0
264,0,19,151696640
264,0,20,0
264,1,0,0
264,1,1,2319129
264,1,2,0
264,1,3,0
264,1,4,0
264,1,5,0
264,1,6,153792458
264,1,7,0
264,1,8,0
264,1,9,0
264,1,10,0
264,1,11,0
264,1,12,0
264,1,13,0
264,1,14,0
264,1,15,0
264,1,16,0
264,1,17,506660477
264,1,18,0
264,1,19,0
264,1,20,25761901
264,2,0,419389135
264,2,1,0
264,2,2,0
264,2,3,0
264,2,4,0
264,2,5,0
264,2,6,458392795
264,2,7,0
264,2,8,0
264,2,9,0
264,2,10,0
264,2,11,9515211
264,2,12,0
264,2,13,101792068
264,2,14,0
264,2,15,0
264,2,16,0
264,2,17,21
264,2,18,142394074
264,2,19,0
264,2,20,50928725
264,3,0,29298741
264,3,1,0
264,3,2,0
264,3,3,0
264,3,4,0
264,3,5,0
264,3,6,5587527
264,3,7,0
264,3,8,0
264,3,9,0
264,3,10,0
264,3,11,288997459
264,3,12,0
264,3,13,226302862
264,3,14,0
264,3,15,0
264,3,16,0
264,3,17,0
264,3,18,219141390
264,3,19,0
264,3,20,0
264,4,0,0
264,4,1,0
264,4,2,0
264,4,3,0
264,4,4,0
264,4,5,10
264,4,6,0
264,4,7,0
264,4,8,108
264,4,9,0
264,4,10,0
264,4,11,0
264,4,12,0
264,4,13,0
264,4,14,0
264,4,15,0
264,4,16,0
264,4,17,0
264,4,18,0
264,4,19,0
264,4,20,0
264,5,0,0
264,5,1,0
264,5,2,0
264,5,3,0
264,5,4,0
264,5,5,557439053
264,5,6,0
264,5,7,0
264,5,8,578616269
264,5,9,0
264,5,10,546780458
264,5,11,0
264,5,12,0
264,5,13,0
264,5,14,0
264,5,15,0
264,5,16,0
264,5,17,0
264,5,18,0
264,5,19,0
264,5,20,0
264,6,0,0
264,6,1,0
264,6,2,0
264,6,3,62358609
264,6,4,1107
264,6,5,234492
264,6,6,0
264,6,7,604720910
264,6,8,0
264,6,9,487317007
264,6,10,0
264,6,11,0
264,6,12,96
264,6,13,0
264,6,14,501184561
264,6,15,152115513
264,6,16,173615317
264,6,17,0
264,6,18,0
264,6,19,0
264,6,20,0
264,7,0,0
264,7,1,1137
264,7,2,13518563
264,7,3,488314544
264,7,4,332606930
264,7,5,0
264,7,6,0
264,7,7,0
264,7,8,0
264,7,9,68942151
264,7,10,0
264,7,11,0
264,7,12,213632094
264,7,13,0
264,7,14,4732920
264,7,15,112222275
264,7,16,190288503
264,7,17,0
264,7,18,0
264,7,19,18274854
264,7,20,0
264,8,0,0
264,8,1,567189733
264,8,2,286725820
264,8,3,0
264,8,4,17877147
264,8,5,0
264,8,6,0
264,8,7,0
264,8,8,0
264,8,9,0
264,8,10,0
264,8,11,0
264,8,12,53655483
264,8,13,0
264,8,14,0
264,8,15,0
264,8,16,0
264,8,17,0
264,8,18,0
264,8,19,22690003
264,8,20,0
264,9,0,225225
264,9,1,33361615
264,9,2,9
264,9,3,0
264,9,4,0
264,9,5,0
264,9,6,100856561
264,9,7,0
264,9,8,0
264,9,9,0
264,9,10,0
264,9,11,0
264,9,12,0
264,9,13,0
264,9,14,0
264,9,15,0
264,9,16,0
264,9,17,429276584
264,9,18,0
264,9,19,0
264,9,20,33478252
264,10,0,464862222
264,10,1,0
264,10,2,0
264,10,3,0
264,10,4,0
264,10,5,0
264,10,6,328122490
264,10,7,0
264,10,8,0
264,10,9,0
264,10,10,0
264,10,11,174612536
264,10,12,0
264,10,13,207794587
