Name,Major SN,Major Code,SubType Name,Sub Code
Tile Module,27,TM,"Shape G, Row 7, R, Material M",G7RM
Tile Module,27,TM,"Shape G, Row 7, F, Material C",G7FC
Tile Module,27,TM,"Shape G, Row 7, F, Material M",G7FM
Tile Module,27,TM,"Shape G, Row 8, L, Material C",G8LC
Tile Module,27,TM,"Shape G, Row 8, L, Material M",G8LM
Tile Module,27,TM,"Shape G, Row 8, R, Material C",G8RC
Tile Module,27,TM,"Shape G, Row 8, R, Material M",G8RM
Tile Module,27,TM,"Shape G, Row 8, F, Material C",G8FC
Tile Module,27,TM,"Shape G, Row 8, F, Material M",G8FM
Tile Module,27,TM,"Shape G, Row 9, L, Material C",G9LC
Tile Module,27,TM,"Shape G, Row 9, L, Material M",G9LM
Tile Module,27,TM,"Shape G, Row 9, R, Material C",G9RC
Tile Module,27,TM,"Shape G, Row 9, R, Material M",G9RM
Tile Module,27,TM,"Shape G, Row 9, F, Material C",G9FC
Tile Module,27,TM,"Shape G, Row 9, F, Material M",G9FM
Tile Module,27,TM,"Shape G, Row 10, L, Material C",G0LC
Tile Module,27,TM,"Shape G, Row 10, L, Material M",G0LM
Tile Module,27,TM,"Shape G, Row 10, R, Material C",G0RC
Tile Module,27,TM,"Shape G, Row 10, R, Material M",G0RM
Tile Module,27,TM,"Shape G, Row 10, F, Material C",G0FC
Tile Module,27,TM,"Shape G, Row 10, F, Material M",G0FM
Tile Module,27,TM,"Shape G, Row 11, L, Material C",G1LC
Tile Module,27,TM,"Shape G, Row 11, L, Material M",G1LM
Tile Module,27,TM,"Shape G, Row 11, R, Material C",G1RC
Tile Module,27,TM,"Shape G, Row 11, R, Material M",G1RM
Tile Module,27,TM,"Shape G, Row 11, F, Material C",G1FC
Tile Module,27,TM,"Shape G, Row 11, F, Material M",G1FM
Tile Module,27,TM,"Shape G, Row 12, L, Material C",G2LC
Tile Module,27,TM,"Shape G, Row 12, L, Material M",G2LM
Tile Module,27,TM,"Shape G, Row 12, R, Material C",G2RC
Tile Module,27,TM,"Shape G, Row 12, R, Material M",G2RM
Tile Module,27,TM,"Shape G, Row 12, F, Material C",G2FC
Tile Module,27,TM,"Shape G, Row 12, F, Material M",G2FM
Tile Module,27,TM,"Shape J, Row 3, L, Material C",J3LC
Tile Module,27,TM,"Shape J, Row 3, L, Material M",J3LM
Tile Module,27,TM,"Shape J, Row 3, R, Material C",J3RC
Tile Module,27,TM,"Shape J, Row 3, R, Material M",J3RM
Tile Module,27,TM,"Shape J, Row 3, F, Material C",J3FC
Tile Module,27,TM,"Shape J, Row 3, F, Material M",J3FM
Tile Module,27,TM,"Shape J, Row 4, L, Material C",J4LC
Tile Module,27,TM,"Shape J, Row 4, L, Material M",J4LM
Tile Module,27,TM,"Shape J, Row 4, R, Material C",J4RC
Tile Module,27,TM,"Shape J, Row 4, R, Material M",J4RM
Tile Module,27,TM,"Shape J, Row 4, F, Material C",J4FC
Tile Module,27,TM,"Shape J, Row 4, F, Material M",J4FM
Tile Module,27,TM,"Shape J, Row 5, L, Material C",J5LC
Tile Module,27,TM,"Shape J, Row 5, L, Material M",J5LM
Tile Module,27,TM,"Shape J, Row 5, R, Material C",J5RC
Tile Module,27,TM,"Shape J, Row 5, R, Material M",J5RM
Tile Module,27,TM,"Shape J, Row 5, F, Material C",J5FC
Tile Module,27,TM,"Shape J, Row 5, F, Material M",J5FM
Tile Module,27,TM,"Shape J, Row 6, L, Material C",J6LC
Tile Module,27,TM,"Shape J, Row 6, L, Material M",J6LM
Tile Module,27,TM,"Shape J, Row 6, R, Material C",J6RC
Tile Module,27,TM,"Shape J, Row 6, R, Material M",J6RM
Tile Module,27,TM,"Shape J, Row 6, F, Material C",J6FC
Tile Module,27,TM,"Shape J, Row 6, F, Material M",J6FM
Tile Module,27,TM,"Shape J, Row 7, L, Material C",J7LC
Tile Module,27,TM,"Shape J, Row 7, L, Material M",J7LM
Tile Module,27,TM,"Shape J, Row 7, R, Material C",J7RC
Tile Module,27,TM,"Shape J, Row 7, R, Material M",J7RM
Tile Module,27,TM,"Shape J, Row 7, F, Material C",J7FC
Tile Module,27,TM,"Shape J, Row 7, F, Material M",J7FM
Tile Module,27,TM,"Shape J, Row 8, L, Material C",J8LC
Tile Module,27,TM,"Shape J, Row 8, L, Material M",J8LM
Tile Module,27,TM,"Shape J, Row 8, R, Material C",J8RC
Tile Module,27,TM,"Shape J, Row 8, R, Material M",J8RM
Tile Module,27,TM,"Shape J, Row 8, F, Material C",J8FC
Tile Module,27,TM,"Shape J, Row 8, F, Material M",J8FM
Tile Module,27,TM,"Shape J, Row 9, L, Material C",J9LC
Tile Module,27,TM,"Shape J, Row 9, L, Material M",J9LM
Tile Module,27,TM,"Shape J, Row 9, R, Material C",J9RC
Tile Module,27,TM,"Shape J, Row 9, R, Material M",J9RM
Tile Module,27,TM,"Shape J, Row 9, F, Material C",J9FC
Tile Module,27,TM,"Shape J, Row 9, F, Material M",J9FM
Tile Module,27,TM,"Shape J, Row 10, L, Material C",J0LC
Tile Module,27,TM,"Shape J, Row 10, L, Material M",J0LM
Tile Module,27,TM,"Shape J, Row 10, R, Material C",J0RC
Tile Module,27,TM,"Shape J, Row 10, R, Material M",J0RM
Tile Module,27,TM,"Shape J, Row 10, F, Material C",J0FC
Tile Module,27,TM,"Shape J, Row 10, F, Material M",J0FM
Tile Module,27,TM,"Shape J, Row 11, L, Material C",J1LC
Tile Module,27,TM,"Shape J, Row 11, L, Material M",J1LM
Tile Module,27,TM,"Shape J, Row 11, R, Material C",J1RC
Tile Module,27,TM,"Shape J, Row 11, R, Material M",J1RM
Tile Module,27,TM,"Shape J, Row 11, F, Material C",J1FC
Tile Module,27,TM,"Shape J, Row 11, F, Material M",J1FM
Tile Module,27,TM,"Shape J, Row 12, L, Material C",J2LC
Tile Module,27,TM,"Shape J, Row 12, L, Material M",J2LM
Tile Module,27,TM,"Shape J, Row 12, R, Material C",J2RC
Tile Module,27,TM,"Shape J, Row 12, R, Material M",J2RM
Tile Module,27,TM,"Shape J, Row 12, F, Material C",J2FC
Tile Module,27,TM,"Shape J, Row 12, F, Material M",J2FM
Tile Module,27,TM,"Shape K, Row 3, L, Material C",K3LC
Tile Module,27,TM,"Shape K, Row 3, L, Material M",K3LM
Tile Module,27,TM,"Shape K, Row 3, R, Material C",K3RC
Tile Module,27,TM,"Shape K, Row 3, R, Material M",K3RM
Tile Module,27,TM,"Shape K, Row 3, F, Material C",K3FC
Tile Module,27,TM,"Shape K, Row 3, F, Material M",K3FM
Tile Module,27,TM,"Shape K, Row 4, L, Material C",K4LC
Tile Module,27,TM,"Shape K, Row 4, L, Material M",K4LM
Tile Module,27,TM,"Shape K, Row 4, R, Material C",K4RC
Tile Module,27,TM,"Shape K, Row 4, R, Material M",K4RM
Tile Module,27,TM,"Shape K, Row 4, F, Material C",K4FC
Tile Module,27,TM,"Shape K, Row 4, F, Material M",K4FM
Tile Module,27,TM,"Shape K, Row 5, L, Material C",K5LC
Tile Module,27,TM,"Shape K, Row 5, L, Material M",K5LM
Tile Module,27,TM,"Shape K, Row 5, R, Material C",K5RC
Tile Module,27,TM,"Shape K, Row 5, R, Material M",K5RM
Tile Module,27,TM,"Shape K, Row 5, F, Material C",K5FC
Tile Module,27,TM,"Shape K, Row 5, F, Material M",K5FM
Tile Module,27,TM,"Shape K, Row 6, L, Material C",K6LC
Tile Module,27,TM,"Shape K, Row 6, L, Material M",K6LM
Tile Module,27,TM,"Shape K, Row 6, R, Material C",K6RC
Tile Module,27,TM,"Shape K, Row 6, R, Material M",K6RM
Tile Module,27,TM,"Shape K, Row 6, F, Material C",K6FC
Tile Module,27,TM,"Shape K, Row 6, F, Material M",K6FM
Tile Module,27,TM,"Shape K, Row 7, L, Material C",K7LC
Tile Module,27,TM,"Shape K, Row 7, L, Material M",K7LM
Tile Module,27,TM,"Shape K, Row 7, R, Material C",K7RC
Tile Module,27,TM,"Shape K, Row 7, R, Material M",K7RM
Tile Module,27,TM,"Shape K, Row 7, F, Material C",K7FC
Tile Module,27,TM,"Shape K, Row 7, F, Material M",K7FM
Tile Module,27,TM,"Shape K, Row 8, L, Material C",K8LC
Tile Module,27,TM,"Shape K, Row 8, L, Material M",K8LM
Tile Module,27,TM,"Shape K, Row 8, R, Material C",K8RC
Tile Module,27,TM,"Shape K, Row 8, R, Material M",K8RM
Tile Module,27,TM,"Shape K, Row 8, F, Material C",K8FC
Tile Module,27,TM,"Shape K, Row 8, F, Material M",K8FM
Tile Module,27,TM,"Shape K, Row 9, L, Material C",K9LC
Tile Module,27,TM,"Shape K, Row 9, L, Material M",K9LM
Tile Module,27,TM,"Shape K, Row 9, R, Material C",K9RC
Tile Module,27,TM,"Shape K, Row 9, R, Material M",K9RM
Tile Module,27,TM,"Shape K, Row 9, F, Material C",K9FC
Tile Module,27,TM,"Shape K, Row 9, F, Material M",K9FM
Tile Module,27,TM,"Shape K, Row 10, L, Material C",K0LC
Tile Module,27,TM,"Shape K, Row 10, L, Material M",K0LM
Tile Module,27,TM,"Shape K, Row 10, R, Material C",K0RC
Tile Module,27,TM,"Shape K, Row 10, R, Material M",K0RM
Tile Module,27,TM,"Shape K, Row 10, F, Material C",K0FC
Tile Module,27,TM,"Shape K, Row 10, F, Material M",K0FM
Tile Module,27,TM,"Shape K, Row 11, L, Material C",K1LC
Tile Module,27,TM,"Shape K, Row 11, L, Material M",K1LM
Tile Module,27,TM,"Shape K, Row 11, R, Material C",K1RC
Tile Module,27,TM,"Shape K, Row 11, R, Material M",K1RM
Tile Module,27,TM,"Shape K, Row 11, F, Material C",K1FC
Tile Module,27,TM,"Shape K, Row 11, F, Material M",K1FM
Tile Module,27,TM,"Shape K, Row 12, L, Material C",K2LC
Tile Module,27,TM,"Shape K, Row 12, L, Material M",K2LM
Tile Module,27,TM,"Shape K, Row 12, R, Material C",K2RC
Tile Module,27,TM,"Shape K, Row 12, R, Material M",K2RM
Tile Module,27,TM,"Shape K, Row 12, F, Material C",K2FC
Tile Module,27,TM,"Shape K, Row 12, F, Material M",K2FM
Wingboard and Motherboard,28,WM,Mother Board,M001
Wingboard and Motherboard,28,WM,FH Wingboard,WFH1
Wingboard and Motherboard,28,WM,BH Wingboard,WBH1
TB Cable,29,SC,Twin-Ax Cable Type A,TXA2
TB Cable,29,SC,Twin-Ax Cable Type B,TXB2
TB Cable,29,SC,Twin-Ax Cable Type C,TXC2
TB Cable,29,SC,Twin-Ax Cable Type D,TXD2
TB Cable,29,SC,Flex Cable FH,FFH3
TB Cable,29,SC,Flex Cable BH,FBH3
TB Cable,29,SC,Power Adapter Board FH,PFH2
TB Cable,29,SC,Power Adapter Board BH,PBH2
