LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,LOCATION,INSTITUTION,MANUFACTURER,NAME_LABEL,PRODUCTION_DATE,BATCH_NUMBER,COMMENT_DESCRIPTION,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],MADE-FROM-TYPECODE[1],MADE-FROM-SN[1],MADE-FROM-TYPECODE[2],MADE-FROM-SN[2],MADE-FROM-TYPECODE[3],MADE-FROM-SN[3],MADE-FROM-TYPECODE[4],MADE-FROM-SN[4]
EL-10E,320EL10E1010095,320EL10E1010095,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010095,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010095
EL-10E,320EL10E1010096,320EL10E1010096,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010096,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010096
EL-10E,320EL10E1010097,320EL10E1010097,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010097,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010097
EL-10E,320EL10E1010098,320EL10E1010098,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010098,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010098
EL-10E,320EL10E1010099,320EL10E1010099,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010099,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010099
EL-10E,320EL10E1010100,320EL10E1010100,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010100,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010100
EL-10E,320EL10E1010101,320EL10E1010101,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010101,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010101
EL-10E,320EL10E1010102,320EL10E1010102,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010102,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010102
EL-10E,320EL10E1010103,320EL10E1010103,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010103,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010103
EL-10E,320EL10E1010104,320EL10E1010104,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010104,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010104
