LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,NAME_LABEL,LOCATION,INSTITUTION,MANUFACTURER,PRODUCTION_DATE,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],COMMENT_DESCRIPTION,ATTRIBUTE-NAME[0],ATTRIBUTE-VALUE[0]
IC-LPG,8C2FDC2A,8C2FDC2A,LPGBT DAQ 0x8C2FDC2A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000744,DAQ LPGBT for 320EL10E1010093,lpGBT Location LD Engine,DAQ
IC-LPG,6CAC878B,6CAC878B,LPGBT E 0x6CAC878B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000745,E LPGBT for 320EL10E1010093,lpGBT Location LD Engine,TRIG-E
IC-LPG,8428333A,8428333A,LPGBT W 0x8428333A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000746,W LPGBT for 320EL10E1010093,lpGBT Location LD Engine,TRIG-W
IC-LPG,6429F2BF,6429F2BF,LPGBT DAQ 0x6429F2BF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000747,DAQ LPGBT for 320EL10E1010094,lpGBT Location LD Engine,DAQ
IC-LPG,6C2BBDC9,6C2BBDC9,LPGBT E 0x6C2BBDC9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000748,E LPGBT for 320EL10E1010094,lpGBT Location LD Engine,TRIG-E
IC-LPG,24A9E803,24A9E803,LPGBT W 0x24A9E803,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000749,W LPGBT for 320EL10E1010094,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C28BE0C,0C28BE0C,LPGBT DAQ 0x0C28BE0C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000750,DAQ LPGBT for 320EL10E1010095,lpGBT Location LD Engine,DAQ
IC-LPG,EC2C8AB5,EC2C8AB5,LPGBT E 0xEC2C8AB5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000751,E LPGBT for 320EL10E1010095,lpGBT Location LD Engine,TRIG-E
IC-LPG,ECAE86CB,ECAE86CB,LPGBT W 0xECAE86CB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000752,W LPGBT for 320EL10E1010095,lpGBT Location LD Engine,TRIG-W
IC-LPG,44AF82A5,44AF82A5,LPGBT DAQ 0x44AF82A5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000753,DAQ LPGBT for 320EL10E1010096,lpGBT Location LD Engine,DAQ
IC-LPG,0CAA21B4,0CAA21B4,LPGBT E 0x0CAA21B4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000754,E LPGBT for 320EL10E1010096,lpGBT Location LD Engine,TRIG-E
IC-LPG,0429E56D,0429E56D,LPGBT W 0x0429E56D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000755,W LPGBT for 320EL10E1010096,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CAE9EB0,4CAE9EB0,LPGBT DAQ 0x4CAE9EB0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000756,DAQ LPGBT for 320EL10E1010097,lpGBT Location LD Engine,DAQ
IC-LPG,242BC5C5,242BC5C5,LPGBT E 0x242BC5C5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000757,E LPGBT for 320EL10E1010097,lpGBT Location LD Engine,TRIG-E
IC-LPG,6C28B803,6C28B803,LPGBT W 0x6C28B803,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000758,W LPGBT for 320EL10E1010097,lpGBT Location LD Engine,TRIG-W
IC-LPG,C4AEEF20,C4AEEF20,LPGBT DAQ 0xC4AEEF20,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000759,DAQ LPGBT for 320EL10E1010098,lpGBT Location LD Engine,DAQ
IC-LPG,242E1E4E,242E1E4E,LPGBT E 0x242E1E4E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000760,E LPGBT for 320EL10E1010098,lpGBT Location LD Engine,TRIG-E
IC-LPG,642A1308,642A1308,LPGBT W 0x642A1308,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000761,W LPGBT for 320EL10E1010098,lpGBT Location LD Engine,TRIG-W
IC-LPG,4C2AA7C1,4C2AA7C1,LPGBT DAQ 0x4C2AA7C1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000762,DAQ LPGBT for 320EL10E1010099,lpGBT Location LD Engine,DAQ
IC-LPG,6CA94D44,6CA94D44,LPGBT E 0x6CA94D44,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000763,E LPGBT for 320EL10E1010099,lpGBT Location LD Engine,TRIG-E
IC-LPG,042C0DDA,042C0DDA,LPGBT W 0x042C0DDA,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000764,W LPGBT for 320EL10E1010099,lpGBT Location LD Engine,TRIG-W
IC-LPG,CC2B82CF,CC2B82CF,LPGBT DAQ 0xCC2B82CF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000765,DAQ LPGBT for 320EL10E1010100,lpGBT Location LD Engine,DAQ
IC-LPG,6C2D24A6,6C2D24A6,LPGBT E 0x6C2D24A6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000766,E LPGBT for 320EL10E1010100,lpGBT Location LD Engine,TRIG-E
IC-LPG,4C2A9B9B,4C2A9B9B,LPGBT W 0x4C2A9B9B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000767,W LPGBT for 320EL10E1010100,lpGBT Location LD Engine,TRIG-W
IC-LPG,042F61B5,042F61B5,LPGBT DAQ 0x042F61B5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000768,DAQ LPGBT for 320EL10E1010101,lpGBT Location LD Engine,DAQ
IC-LPG,0CAAB17E,0CAAB17E,LPGBT E 0x0CAAB17E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000769,E LPGBT for 320EL10E1010101,lpGBT Location LD Engine,TRIG-E
IC-LPG,8C29834F,8C29834F,LPGBT W 0x8C29834F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000770,W LPGBT for 320EL10E1010101,lpGBT Location LD Engine,TRIG-W
IC-LPG,6C2B779A,6C2B779A,LPGBT DAQ 0x6C2B779A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000771,DAQ LPGBT for 320EL10E1010102,lpGBT Location LD Engine,DAQ
IC-LPG,ECABEF31,ECABEF31,LPGBT E 0xECABEF31,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000772,E LPGBT for 320EL10E1010102,lpGBT Location LD Engine,TRIG-E
IC-LPG,6C286F7E,6C286F7E,LPGBT W 0x6C286F7E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000773,W LPGBT for 320EL10E1010102,lpGBT Location LD Engine,TRIG-W
IC-LPG,44AF270F,44AF270F,LPGBT DAQ 0x44AF270F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000774,DAQ LPGBT for 320EL10E1010103,lpGBT Location LD Engine,DAQ
IC-LPG,0CA924E8,0CA924E8,LPGBT E 0x0CA924E8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000775,E LPGBT for 320EL10E1010103,lpGBT Location LD Engine,TRIG-E
IC-LPG,E42E7781,E42E7781,LPGBT W 0xE42E7781,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000776,W LPGBT for 320EL10E1010103,lpGBT Location LD Engine,TRIG-W
IC-LPG,04AD1A8F,04AD1A8F,LPGBT DAQ 0x04AD1A8F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000777,DAQ LPGBT for 320EL10E1010104,lpGBT Location LD Engine,DAQ
IC-LPG,C429796B,C429796B,LPGBT E 0xC429796B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000778,E LPGBT for 320EL10E1010104,lpGBT Location LD Engine,TRIG-E
IC-LPG,6C2ECF41,6C2ECF41,LPGBT W 0x6C2ECF41,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000779,W LPGBT for 320EL10E1010104,lpGBT Location LD Engine,TRIG-W
IC-LPG,8CAB0D8F,8CAB0D8F,LPGBT DAQ 0x8CAB0D8F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000780,DAQ LPGBT for 320EL10E1010106,lpGBT Location LD Engine,DAQ
IC-LPG,242E9AA3,242E9AA3,LPGBT E 0x242E9AA3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000781,E LPGBT for 320EL10E1010106,lpGBT Location LD Engine,TRIG-E
IC-LPG,8CA87934,8CA87934,LPGBT W 0x8CA87934,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000782,W LPGBT for 320EL10E1010106,lpGBT Location LD Engine,TRIG-W
IC-LPG,A4A8BFE6,A4A8BFE6,LPGBT DAQ 0xA4A8BFE6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000783,DAQ LPGBT for 320EL10E1010107,lpGBT Location LD Engine,DAQ
IC-LPG,2CADF215,2CADF215,LPGBT E 0x2CADF215,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000784,E LPGBT for 320EL10E1010107,lpGBT Location LD Engine,TRIG-E
IC-LPG,CCA9EEED,CCA9EEED,LPGBT W 0xCCA9EEED,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000785,W LPGBT for 320EL10E1010107,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C2B82C3,0C2B82C3,LPGBT DAQ 0x0C2B82C3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000786,DAQ LPGBT for 320EL10E1010108,lpGBT Location LD Engine,DAQ
IC-LPG,64AB34C8,64AB34C8,LPGBT E 0x64AB34C8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000787,E LPGBT for 320EL10E1010108,lpGBT Location LD Engine,TRIG-E
IC-LPG,442D35F6,442D35F6,LPGBT W 0x442D35F6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000788,W LPGBT for 320EL10E1010108,lpGBT Location LD Engine,TRIG-W
IC-LPG,C4AB2F83,C4AB2F83,LPGBT DAQ 0xC4AB2F83,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000789,DAQ LPGBT for 320EL10E1010109,lpGBT Location LD Engine,DAQ
IC-LPG,04A86231,04A86231,LPGBT E 0x04A86231,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000790,E LPGBT for 320EL10E1010109,lpGBT Location LD Engine,TRIG-E
IC-LPG,E42D3900,E42D3900,LPGBT W 0xE42D3900,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000791,W LPGBT for 320EL10E1010109,lpGBT Location LD Engine,TRIG-W
IC-LPG,2428E21E,2428E21E,LPGBT DAQ 0x2428E21E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000792,DAQ LPGBT for 320EL10E1010110,lpGBT Location LD Engine,DAQ
IC-LPG,ECA8AED6,ECA8AED6,LPGBT E 0xECA8AED6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000793,E LPGBT for 320EL10E1010110,lpGBT Location LD Engine,TRIG-E
IC-LPG,EC29BABC,EC29BABC,LPGBT W 0xEC29BABC,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000794,W LPGBT for 320EL10E1010110,lpGBT Location LD Engine,TRIG-W
IC-LPG,24AFF377,24AFF377,LPGBT DAQ 0x24AFF377,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000795,DAQ LPGBT for 320EL10E1010111,lpGBT Location LD Engine,DAQ
IC-LPG,CC2DFC2E,CC2DFC2E,LPGBT E 0xCC2DFC2E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000796,E LPGBT for 320EL10E1010111,lpGBT Location LD Engine,TRIG-E
IC-LPG,64A8A7C1,64A8A7C1,LPGBT W 0x64A8A7C1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000797,W LPGBT for 320EL10E1010111,lpGBT Location LD Engine,TRIG-W
IC-LPG,242B50C9,242B50C9,LPGBT DAQ 0x242B50C9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000798,DAQ LPGBT for 320EL10E1010112,lpGBT Location LD Engine,DAQ
IC-LPG,EC2C57A4,EC2C57A4,LPGBT E 0xEC2C57A4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000799,E LPGBT for 320EL10E1010112,lpGBT Location LD Engine,TRIG-E
IC-LPG,E4A9AF1D,E4A9AF1D,LPGBT W 0xE4A9AF1D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000800,W LPGBT for 320EL10E1010112,lpGBT Location LD Engine,TRIG-W
IC-LPG,24A98E59,24A98E59,LPGBT DAQ 0x24A98E59,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000801,DAQ LPGBT for 320EL10E1010113,lpGBT Location LD Engine,DAQ
IC-LPG,C4AEF25B,C4AEF25B,LPGBT E 0xC4AEF25B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000802,E LPGBT for 320EL10E1010113,lpGBT Location LD Engine,TRIG-E
IC-LPG,04A80797,04A80797,LPGBT W 0x04A80797,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000803,W LPGBT for 320EL10E1010113,lpGBT Location LD Engine,TRIG-W
IC-LPG,24AC9AE2,24AC9AE2,LPGBT DAQ 0x24AC9AE2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000804,DAQ LPGBT for 320EL10E1010114,lpGBT Location LD Engine,DAQ
IC-LPG,64A8258F,64A8258F,LPGBT E 0x64A8258F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000805,E LPGBT for 320EL10E1010114,lpGBT Location LD Engine,TRIG-E
IC-LPG,04ABA404,04ABA404,LPGBT W 0x04ABA404,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000806,W LPGBT for 320EL10E1010114,lpGBT Location LD Engine,TRIG-W
IC-LPG,642F387C,642F387C,LPGBT DAQ 0x642F387C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000807,DAQ LPGBT for 320EL10E1010115,lpGBT Location LD Engine,DAQ
IC-LPG,CCAC11BD,CCAC11BD,LPGBT E 0xCCAC11BD,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000808,E LPGBT for 320EL10E1010115,lpGBT Location LD Engine,TRIG-E
IC-LPG,A42C4F0B,A42C4F0B,LPGBT W 0xA42C4F0B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000809,W LPGBT for 320EL10E1010115,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CAE4F6E,4CAE4F6E,LPGBT DAQ 0x4CAE4F6E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000810,DAQ LPGBT for 320EL10E1010116,lpGBT Location LD Engine,DAQ
IC-LPG,842BC556,842BC556,LPGBT E 0x842BC556,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000811,E LPGBT for 320EL10E1010116,lpGBT Location LD Engine,TRIG-E
IC-LPG,842E9F06,842E9F06,LPGBT W 0x842E9F06,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000812,W LPGBT for 320EL10E1010116,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CA8C72C,4CA8C72C,LPGBT DAQ 0x4CA8C72C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000813,DAQ LPGBT for 320EL10E1010117,lpGBT Location LD Engine,DAQ
IC-LPG,6429830D,6429830D,LPGBT E 0x6429830D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000814,E LPGBT for 320EL10E1010117,lpGBT Location LD Engine,TRIG-E
IC-LPG,EC2A57CB,EC2A57CB,LPGBT W 0xEC2A57CB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000815,W LPGBT for 320EL10E1010117,lpGBT Location LD Engine,TRIG-W
IC-LPG,4C2C851A,4C2C851A,LPGBT DAQ 0x4C2C851A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000816,DAQ LPGBT for 320EL10E1010118,lpGBT Location LD Engine,DAQ
IC-LPG,242B71D4,242B71D4,LPGBT E 0x242B71D4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000817,E LPGBT for 320EL10E1010118,lpGBT Location LD Engine,TRIG-E
IC-LPG,042A61EA,042A61EA,LPGBT W 0x042A61EA,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000818,W LPGBT for 320EL10E1010118,lpGBT Location LD Engine,TRIG-W
IC-LPG,242BCA3A,242BCA3A,LPGBT DAQ 0x242BCA3A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000819,DAQ LPGBT for 320EL10E1010119,lpGBT Location LD Engine,DAQ
IC-LPG,44283C63,44283C63,LPGBT E 0x44283C63,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000820,E LPGBT for 320EL10E1010119,lpGBT Location LD Engine,TRIG-E
IC-LPG,64ADA2A7,64ADA2A7,LPGBT W 0x64ADA2A7,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000821,W LPGBT for 320EL10E1010119,lpGBT Location LD Engine,TRIG-W
IC-LPG,CCA9817D,CCA9817D,LPGBT DAQ 0xCCA9817D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000822,DAQ LPGBT for 320EL10E1010120,lpGBT Location LD Engine,DAQ
IC-LPG,ECA801EF,ECA801EF,LPGBT E 0xECA801EF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000823,E LPGBT for 320EL10E1010120,lpGBT Location LD Engine,TRIG-E
IC-LPG,ACACC06A,ACACC06A,LPGBT W 0xACACC06A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000824,W LPGBT for 320EL10E1010120,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAC6FA3,ACAC6FA3,LPGBT DAQ 0xACAC6FA3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000825,DAQ LPGBT for 320EL10W1010011,lpGBT Location LD Engine,DAQ
IC-LPG,ECA886F1,ECA886F1,LPGBT E 0xECA886F1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000826,E LPGBT for 320EL10W1010011,lpGBT Location LD Engine,TRIG-E
IC-LPG,84281124,84281124,LPGBT W 0x84281124,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000827,W LPGBT for 320EL10W1010011,lpGBT Location LD Engine,TRIG-W
IC-LPG,E42E95C6,E42E95C6,LPGBT DAQ 0xE42E95C6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000828,DAQ LPGBT for 320EL10W1010013,lpGBT Location LD Engine,DAQ
IC-LPG,6CAA78D8,6CAA78D8,LPGBT E 0x6CAA78D8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000829,E LPGBT for 320EL10W1010013,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AD4A8F,A4AD4A8F,LPGBT W 0xA4AD4A8F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000830,W LPGBT for 320EL10W1010013,lpGBT Location LD Engine,TRIG-W
IC-LPG,E4A9C54B,E4A9C54B,LPGBT DAQ 0xE4A9C54B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000831,DAQ LPGBT for 320EL10W1010018,lpGBT Location LD Engine,DAQ
IC-LPG,2C2C31F2,2C2C31F2,LPGBT E 0x2C2C31F2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000832,E LPGBT for 320EL10W1010018,lpGBT Location LD Engine,TRIG-E
IC-LPG,2C29B6B3,2C29B6B3,LPGBT W 0x2C29B6B3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000833,W LPGBT for 320EL10W1010018,lpGBT Location LD Engine,TRIG-W
IC-LPG,C429A226,C429A226,LPGBT DAQ 0xC429A226,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000834,DAQ LPGBT for 320EL10W1010019,lpGBT Location LD Engine,DAQ
IC-LPG,842EF5F5,842EF5F5,LPGBT E 0x842EF5F5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000835,E LPGBT for 320EL10W1010019,lpGBT Location LD Engine,TRIG-E
IC-LPG,04AE8549,04AE8549,LPGBT W 0x04AE8549,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000836,W LPGBT for 320EL10W1010019,lpGBT Location LD Engine,TRIG-W
IC-LPG,4C2913EF,4C2913EF,LPGBT DAQ 0x4C2913EF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000837,DAQ LPGBT for 320EL10W1010020,lpGBT Location LD Engine,DAQ
IC-LPG,4C2A973D,4C2A973D,LPGBT E 0x4C2A973D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000838,E LPGBT for 320EL10W1010020,lpGBT Location LD Engine,TRIG-E
IC-LPG,C4AE076D,C4AE076D,LPGBT W 0xC4AE076D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000839,W LPGBT for 320EL10W1010020,lpGBT Location LD Engine,TRIG-W
IC-LPG,C4A80D5D,C4A80D5D,LPGBT DAQ 0xC4A80D5D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000840,DAQ LPGBT for 320EL10W1010021,lpGBT Location LD Engine,DAQ
IC-LPG,6C2D7E6A,6C2D7E6A,LPGBT E 0x6C2D7E6A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000841,E LPGBT for 320EL10W1010021,lpGBT Location LD Engine,TRIG-E
IC-LPG,84AF60B4,84AF60B4,LPGBT W 0x84AF60B4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000842,W LPGBT for 320EL10W1010021,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAF87ED,ACAF87ED,LPGBT DAQ 0xACAF87ED,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000843,DAQ LPGBT for 320EL10W1010022,lpGBT Location LD Engine,DAQ
IC-LPG,642C73C4,642C73C4,LPGBT E 0x642C73C4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000844,E LPGBT for 320EL10W1010022,lpGBT Location LD Engine,TRIG-E
IC-LPG,84A94DF9,84A94DF9,LPGBT W 0x84A94DF9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000845,W LPGBT for 320EL10W1010022,lpGBT Location LD Engine,TRIG-W
IC-LPG,EC2915E3,EC2915E3,LPGBT DAQ 0xEC2915E3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000846,DAQ LPGBT for 320EL10W1010023,lpGBT Location LD Engine,DAQ
IC-LPG,2CAE15F1,2CAE15F1,LPGBT E 0x2CAE15F1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000847,E LPGBT for 320EL10W1010023,lpGBT Location LD Engine,TRIG-E
IC-LPG,842DE828,842DE828,LPGBT W 0x842DE828,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000848,W LPGBT for 320EL10W1010023,lpGBT Location LD Engine,TRIG-W
IC-LPG,6C2E2765,6C2E2765,LPGBT DAQ 0x6C2E2765,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000849,DAQ LPGBT for 320EL10W1010024,lpGBT Location LD Engine,DAQ
IC-LPG,C42FA176,C42FA176,LPGBT E 0xC42FA176,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000850,E LPGBT for 320EL10W1010024,lpGBT Location LD Engine,TRIG-E
IC-LPG,A429B39B,A429B39B,LPGBT W 0xA429B39B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000851,W LPGBT for 320EL10W1010024,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CA87951,4CA87951,LPGBT DAQ 0x4CA87951,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000852,DAQ LPGBT for 320EL10W1010025,lpGBT Location LD Engine,DAQ
IC-LPG,E42E4278,E42E4278,LPGBT E 0xE42E4278,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000853,E LPGBT for 320EL10W1010025,lpGBT Location LD Engine,TRIG-E
IC-LPG,C4AB4543,C4AB4543,LPGBT W 0xC4AB4543,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000854,W LPGBT for 320EL10W1010025,lpGBT Location LD Engine,TRIG-W
